triplet_id,chapter,Num_paragr,Num_phrase,Sentence_index,Phrase,Sujet,Verbe,Objet,Lemme_verbe,personnages_triptyque,lieux_triptyque,types_lieux_triptyque,time_texte_phrase,time_code_phrase,date_jour_phrase,jour_romanesque_phrase,time_texte_precedent,time_code_precedent,date_jour_precedent,jour_romanesque_precedent,time_texte_auto,time_code_auto,date_jour_auto,jour_romanesque_auto,source_temps_auto,lieux_labels,a_personnage,a_lieu,deplacement
414,2,37,117,118,"Elle lui fit l' effet d' une belle coquille de colimaçon, mais d' une coquille éclairée et chauffée au gaz, car l' hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",Elle,fit,d'une belle coquille de colimaçon mais d'une coquille,faire,[],['5'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['maison_fogg'],False,True,False
415,2,37,117,118,"Elle lui fit l' effet d' une belle coquille de colimaçon, mais d' une coquille éclairée et chauffée au gaz, car l' hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",,éclairée,,éclairer,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
416,2,37,117,118,"Elle lui fit l' effet d' une belle coquille de colimaçon, mais d' une coquille éclairée et chauffée au gaz, car l' hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",,chauffée,au gaz,chauffer,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
417,2,37,117,118,"Elle lui fit l' effet d' une belle coquille de colimaçon, mais d' une coquille éclairée et chauffée au gaz, car l' hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",,carburé,,carburer,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
418,2,37,117,118,"Elle lui fit l' effet d' une belle coquille de colimaçon, mais d' une coquille éclairée et chauffée au gaz, car l' hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",l'hydrogène,suffisait,y,suffire,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
419,2,37,117,118,"Elle lui fit l' effet d' une belle coquille de colimaçon, mais d' une coquille éclairée et chauffée au gaz, car l' hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",l'hydrogène,suffisait,à tous les besoins de lumière et de chaleur,suffire,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
420,2,37,118,119,"Passepartout trouva sans peine, au second étage, la chambre qui lui était destinée.",Passepartout,trouva,sans peine,trouver,['1'],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],True,False,False
421,2,37,118,119,"Passepartout trouva sans peine, au second étage, la chambre qui lui était destinée.",Passepartout,trouva,au second étage,trouver,['1'],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],True,False,False
422,2,37,118,119,"Passepartout trouva sans peine, au second étage, la chambre qui lui était destinée.",Passepartout,trouva,la chambre,trouver,['1'],['15'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['chambre_passepartout'],True,True,True
423,2,37,118,119,"Passepartout trouva sans peine, au second étage, la chambre qui lui était destinée.",qui,destinée,lui,destiner,['1'],['15'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['chambre_passepartout'],True,True,True
424,2,37,119,120,Elle lui convint.,Elle,convint,lui,convenir,['1'],['15'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['chambre_passepartout'],True,True,True
425,2,37,120,121,Des timbres électriques et des tuyaux acoustiques la mettaient en communication avec les appartements de l' entresol et du premier étage.,Des timbres électriques et des tuyaux acoustiques,mettaient,la,mettre,[],['15'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['chambre_passepartout'],False,True,False
426,2,37,120,121,Des timbres électriques et des tuyaux acoustiques la mettaient en communication avec les appartements de l' entresol et du premier étage.,Des timbres électriques et des tuyaux acoustiques,mettaient,en communication avec les appartements de l'entresol et du premier étage,mettre,[],['180'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['noRef_4023'],False,True,False
427,2,37,121,122,"Sur la cheminée, une pendule électrique correspondait avec la pendule de la chambre à coucher de Phileas Fogg, et les deux appareils battaient au même instant, la même seconde.",une pendule électrique,correspondait,Sur la cheminée,correspondre,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
428,2,37,121,122,"Sur la cheminée, une pendule électrique correspondait avec la pendule de la chambre à coucher de Phileas Fogg, et les deux appareils battaient au même instant, la même seconde.",une pendule électrique,correspondait,avec la pendule de la chambre à coucher de Phileas Fogg,correspondre,['0'],['45'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['chambre_fogg'],True,True,True
429,2,37,121,122,"Sur la cheminée, une pendule électrique correspondait avec la pendule de la chambre à coucher de Phileas Fogg, et les deux appareils battaient au même instant, la même seconde.",les deux appareils,battaient,au même instant,battre,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
430,2,37,121,122,"Sur la cheminée, une pendule électrique correspondait avec la pendule de la chambre à coucher de Phileas Fogg, et les deux appareils battaient au même instant, la même seconde.",les deux appareils,battaient,la même seconde,battre,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
431,2,38,122,123,"«Cela me va, cela me va!» se dit Passepartout.",Cela,va,me,aller,['1'],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],True,False,False
432,2,38,122,123,"«Cela me va, cela me va!» se dit Passepartout.",cela,va,me,aller,['1'],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],True,False,False
433,2,38,122,123,"«Cela me va, cela me va!» se dit Passepartout.",Passepartout,dit,se,dire,['1'],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],True,False,False
434,2,39,123,124,"Il remarqua aussi, dans sa chambre, une notice affichée au-dessus de la pendule.",Il,remarqua,dans sa chambre,remarquer,['1'],['15'],['FAC'],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,['chambre_passepartout'],True,True,True
435,2,39,123,124,"Il remarqua aussi, dans sa chambre, une notice affichée au-dessus de la pendule.",Il,remarqua,une notice,remarquer,['1'],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],True,False,False
436,2,39,123,124,"Il remarqua aussi, dans sa chambre, une notice affichée au-dessus de la pendule.",,affichée,au-dessus de la pendule,afficher,[],[],[],,,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,onze heures et demie,1872-10-02-11,1872-10-02,1.0,precedent,[],False,False,False
437,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",Il,comprenait,depuis huit heures du matin heure réglementaire,comprendre,[],[],[],depuis huit heures du matin,1872-00-00-08,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,depuis huit heures du matin,1872-00-00-08,,,phrase,[],False,False,False
438,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",Il,comprenait,jusqu'à onze heures et demie heure Club-tous les détails du service le thé et les rôties de huit heures vingt-trois l'eau pour la barbe de neuf heures trente-sept la coiffure de dix heures moins vingt,comprendre,[],[],[],jusqu' à onze heures et demie,1872_00_00_11,,,onze heures et demie,1872-10-02-11,1872-10-02,1.0,jusqu' à onze heures et demie,1872_00_00_11,,,phrase,[],False,False,False
439,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",Phileas Fogg,levait,,lever,['0'],[],[],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,[],True,False,False
440,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",il,quittait,sa maison,quitter,['0'],['5'],['FAC'],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,['maison_fogg'],True,True,True
441,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",il,aller,,aller,['0'],[],[],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,[],True,False,False
442,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",,déjeuner,au Reform-Club,déjeuner,[],['3'],['FAC'],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,['reform_club'],False,True,False
443,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",,déjeuner,Reform-Club,déjeuner,[],['3'],['FAC'],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,['reform_club'],False,True,False
444,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",,déjeuner,Reform-Club-tous,déjeuner,[],['3'],['FAC'],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,['reform_club'],False,True,False
445,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",le méthodique gentleman,couchait,se,coucher,['0'],[],[],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,[],True,False,False
446,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",tout,noté,"de onze heures et demie du matin à minuit-heure gentleman-,",noter,[],[],[],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,[],False,False,False
447,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",tout,prévu,,prévoir,[],[],[],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,[],False,False,False
448,2,39,125,126,"Il comprenait- depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu' à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform - Club - tous les détails du service, le thé et les rôties de huit heures vingt-trois, l' eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt,etc. Puis de onze heures et demie du matin à minuit - heure à laquelle se couchait le méthodique gentleman -, tout était noté, prévu, régularisé.",tout,régularisé,,régulariser,[],[],[],depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,depuis huit heures du matin,1872-00-00-08,,,phrase,[],False,False,False
